index,Release_Week,Region,Week,Sites_Reporting,Total_Patient_Visits,Total_ILI,Perc_Unweighted_ILI,Perc_Weighted_ILI
2067,1206,Region 10,201147,49,9498,119,1.253,1.275
2068,1206,Region 10,201148,49,13785,167,1.211,0.836
2069,1206,Region 10,201149,49,13357,121,0.906,0.62
2070,1206,Region 10,201150,46,10962,158,1.441,1.26
2071,1206,Region 10,201151,46,9467,137,1.447,1.626
2072,1206,Region 10,201152,48,8475,163,1.923,2.002
2073,1206,Region 10,201201,46,9786,149,1.523,1.715
2074,1206,Region 10,201202,44,11005,125,1.136,1.162
2075,1206,Region 10,201203,42,9009,145,1.61,1.689
2076,1206,Region 10,201204,44,10460,189,1.807,1.513
2077,1206,Region 10,201205,45,10703,210,1.962,2.229
2078,1206,Region 10,201206,34,9605,162,1.687,1.793
2079,1207,National,201140,1799,755591,8761,1.159,1.119
2080,1207,National,201141,1834,773752,9230,1.193,1.155
2081,1207,National,201142,1852,771395,9364,1.214,1.244
2082,1207,National,201143,1847,768507,9663,1.257,1.256
2083,1207,National,201144,1868,763286,10652,1.396,1.395
2084,1207,National,201145,1883,776573,10895,1.403,1.372
2085,1207,National,201146,1838,778797,11007,1.413,1.43
2086,1207,National,201147,1857,618130,9842,1.592,1.542
2087,1207,National,201148,1843,760549,10784,1.418,1.297
2088,1207,National,201149,1834,714740,10498,1.469,1.454
2089,1207,National,201150,1800,704790,11429,1.622,1.629
2090,1207,National,201151,1774,620977,11234,1.809,1.827
2091,1207,National,201152,1746,565384,11722,2.073,2.112
2092,1207,National,201201,1790,645559,11071,1.715,1.726
2093,1207,National,201202,1768,703558,10579,1.504,1.546
2094,1207,National,201203,1775,681475,11362,1.667,1.639
2095,1207,National,201204,1762,740546,12588,1.7,1.782
2096,1207,National,201205,1712,715598,13549,1.893,1.974
2097,1207,National,201206,1531,669490,12366,1.847,1.938
2098,1207,National,201207,1303,588597,10944,1.859,1.863
2099,1207,Region 1,201140,148,50977,280,0.549,0.446
2100,1207,Region 1,201141,153,49158,401,0.816,0.699
2101,1207,Region 1,201142,157,55219,381,0.69,0.638
2102,1207,Region 1,201143,157,55737,432,0.775,0.681
2103,1207,Region 1,201144,155,55082,450,0.817,0.688
2104,1207,Region 1,201145,160,57355,471,0.821,0.733
2105,1207,Region 1,201146,157,58653,390,0.665,0.591
2106,1207,Region 1,201147,152,37901,335,0.884,0.679
2107,1207,Region 1,201148,156,57676,431,0.747,0.628
2108,1207,Region 1,201149,151,52505,377,0.718,0.632
2109,1207,Region 1,201150,157,53104,447,0.842,0.792
2110,1207,Region 1,201151,160,45146,447,0.99,0.868
2111,1207,Region 1,201152,150,34543,406,1.175,1.004
2112,1207,Region 1,201201,158,43042,417,0.969,0.926
2113,1207,Region 1,201202,153,47628,441,0.926,0.819
2114,1207,Region 1,201203,150,44250,423,0.956,0.911
2115,1207,Region 1,201204,145,51099,467,0.914,0.882
2116,1207,Region 1,201205,142,50905,435,0.855,0.815
2117,1207,Region 1,201206,137,47655,377,0.791,0.857
2118,1207,Region 1,201207,118,42591,335,0.787,0.853
2119,1207,Region 2,201140,204,119254,1347,1.13,0.835
2120,1207,Region 2,201141,201,118627,1550,1.307,0.871
2121,1207,Region 2,201142,194,115986,1494,1.288,0.856
2122,1207,Region 2,201143,190,114366,1476,1.291,0.836
2123,1207,Region 2,201144,197,117145,1770,1.511,1.044
2124,1207,Region 2,201145,198,119239,1908,1.6,1.002
2125,1207,Region 2,201146,188,118727,1883,1.586,1.066
2126,1207,Region 2,201147,187,100540,1963,1.952,1.196
2127,1207,Region 2,201148,183,117080,2283,1.95,1.214
2128,1207,Region 2,201149,192,118284,2332,1.972,1.259
2129,1207,Region 2,201150,191,117764,2304,1.956,1.202
2130,1207,Region 2,201151,191,107259,2335,2.177,1.106
2131,1207,Region 2,201152,178,98109,2270,2.314,1.115
2132,1207,Region 2,201201,193,110466,2232,2.021,1.218
2133,1207,Region 2,201202,187,110528,1764,1.596,0.978
2134,1207,Region 2,201203,202,110455,2208,1.999,1.161
2135,1207,Region 2,201204,199,115821,2153,1.859,1.06
2136,1207,Region 2,201205,194,114563,2135,1.864,1.075
2137,1207,Region 2,201206,89,97417,1517,1.557,0.942
2138,1207,Region 2,201207,70,95235,1504,1.579,0.898
2139,1207,Region 3,201140,221,113765,1340,1.178,1.157
2140,1207,Region 3,201141,227,115344,1424,1.235,1.177
2141,1207,Region 3,201142,224,119664,1415,1.182,1.102
2142,1207,Region 3,201143,225,116377,1508,1.296,1.251
2143,1207,Region 3,201144,231,114845,1546,1.346,1.283
2144,1207,Region 3,201145,234,117628,1681,1.429,1.379
2145,1207,Region 3,201146,226,115830,1646,1.421,1.413
2146,1207,Region 3,201147,228,97638,1473,1.509,1.57
2147,1207,Region 3,201148,224,113067,1728,1.528,1.478
2148,1207,Region 3,201149,228,111003,1549,1.395,1.34
2149,1207,Region 3,201150,216,109061,1666,1.528,1.489
2150,1207,Region 3,201151,217,100900,1657,1.642,1.778
2151,1207,Region 3,201152,219,99159,1904,1.92,2.084
2152,1207,Region 3,201201,221,104938,1757,1.674,1.692
2153,1207,Region 3,201202,215,108440,1473,1.358,1.463
2154,1207,Region 3,201203,216,105463,1592,1.51,1.504
2155,1207,Region 3,201204,215,113546,1581,1.392,1.386
2156,1207,Region 3,201205,207,107443,1661,1.546,1.443
2157,1207,Region 3,201206,201,107599,1536,1.428,1.435
2158,1207,Region 3,201207,173,99058,1627,1.642,1.603
2159,1207,Region 4,201140,347,139242,1731,1.243,1.116
2160,1207,Region 4,201141,345,143430,1798,1.254,1.136
2161,1207,Region 4,201142,358,139756,1781,1.274,1.245
2162,1207,Region 4,201143,358,134643,1787,1.327,1.274
2163,1207,Region 4,201144,346,135907,2008,1.477,1.516
2164,1207,Region 4,201145,368,143635,2229,1.552,1.515
2165,1207,Region 4,201146,354,137578,2010,1.461,1.41
2166,1207,Region 4,201147,365,113161,1931,1.706,1.663
2167,1207,Region 4,201148,363,139305,1907,1.369,1.298
2168,1207,Region 4,201149,347,120584,2001,1.659,1.685
2169,1207,Region 4,201150,344,118485,2128,1.796,1.73
2170,1207,Region 4,201151,330,102103,2255,2.209,2.024
2171,1207,Region 4,201152,337,92031,2418,2.627,2.299
2172,1207,Region 4,201201,336,109932,1915,1.742,1.653
2173,1207,Region 4,201202,335,128299,2059,1.605,1.541
2174,1207,Region 4,201203,338,124045,2186,1.762,1.743
2175,1207,Region 4,201204,339,135446,2494,1.841,1.767
2176,1207,Region 4,201205,337,136395,2669,1.957,1.887
2177,1207,Region 4,201206,321,133206,2790,2.095,1.969
2178,1207,Region 4,201207,286,121443,2417,1.99,1.887
2179,1207,Region 5,201140,272,97060,1109,1.143,0.929
2180,1207,Region 5,201141,275,99172,1084,1.093,0.924
2181,1207,Region 5,201142,278,95569,1067,1.116,1.021
2182,1207,Region 5,201143,277,97117,1044,1.075,0.967
2183,1207,Region 5,201144,283,97340,1156,1.188,1.059
2184,1207,Region 5,201145,282,95006,1119,1.178,1.093
2185,1207,Region 5,201146,280,95648,1092,1.142,0.992
2186,1207,Region 5,201147,282,73314,1038,1.416,1.217
2187,1207,Region 5,201148,281,94104,1065,1.132,1.021
2188,1207,Region 5,201149,276,89664,925,1.032,0.951
2189,1207,Region 5,201150,267,80985,1015,1.253,1.113
2190,1207,Region 5,201151,259,72445,1025,1.415,1.203
2191,1207,Region 5,201152,260,65616,1228,1.871,1.508
2192,1207,Region 5,201201,267,75229,1050,1.396,1.162
2193,1207,Region 5,201202,266,84995,1086,1.278,1.112
2194,1207,Region 5,201203,261,81102,1105,1.362,1.154
2195,1207,Region 5,201204,260,88104,1257,1.427,1.255
2196,1207,Region 5,201205,241,82260,1410,1.714,1.388
2197,1207,Region 5,201206,226,71466,1166,1.632,1.393
2198,1207,Region 5,201207,185,54053,969,1.793,1.579
2199,1207,Region 6,201140,155,68436,1352,1.976,1.864
2200,1207,Region 6,201141,154,67306,1207,1.793,1.669
2201,1207,Region 6,201142,162,68083,1376,2.021,1.944
2202,1207,Region 6,201143,152,68702,1382,2.012,1.884
2203,1207,Region 6,201144,163,72091,1465,2.032,1.875
2204,1207,Region 6,201145,153,68502,1403,2.048,2.004
2205,1207,Region 6,201146,154,70234,1634,2.327,2.246
2206,1207,Region 6,201147,152,54739,1289,2.355,2.155
2207,1207,Region 6,201148,151,66427,1504,2.264,2.174
2208,1207,Region 6,201149,153,58519,1231,2.104,2.004
2209,1207,Region 6,201150,147,62741,1459,2.325,2.146
2210,1207,Region 6,201151,145,57614,1363,2.366,2.241
2211,1207,Region 6,201152,138,51584,1285,2.491,2.3
2212,1207,Region 6,201201,155,62421,1425,2.283,2.135
2213,1207,Region 6,201202,148,62969,1361,2.161,2.085
2214,1207,Region 6,201203,148,63542,1425,2.243,2.189
2215,1207,Region 6,201204,151,69245,1611,2.327,2.355
2216,1207,Region 6,201205,142,66894,1668,2.493,2.587
2217,1207,Region 6,201206,143,62457,1562,2.501,2.502
2218,1207,Region 6,201207,125,56640,1557,2.749,2.643
2219,1207,Region 7,201140,96,25169,223,0.886,0.893
2220,1207,Region 7,201141,99,25605,211,0.824,0.852
2221,1207,Region 7,201142,99,24987,184,0.736,0.761
2222,1207,Region 7,201143,102,28461,280,0.984,0.961
2223,1207,Region 7,201144,104,27835,304,1.092,1.146
2224,1207,Region 7,201145,103,28260,253,0.895,0.908
2225,1207,Region 7,201146,101,27819,224,0.805,0.868
2226,1207,Region 7,201147,103,19517,171,0.876,0.901
2227,1207,Region 7,201148,104,28264,276,0.977,1.045
2228,1207,Region 7,201149,104,26098,212,0.812,0.846
2229,1207,Region 7,201150,97,22557,335,1.485,1.483
2230,1207,Region 7,201151,100,19449,271,1.393,1.453
2231,1207,Region 7,201152,98,18173,347,1.909,1.959
2232,1207,Region 7,201201,99,21963,287,1.307,1.39
2233,1207,Region 7,201202,101,25159,334,1.328,1.408
2234,1207,Region 7,201203,100,24994,378,1.512,1.515
2235,1207,Region 7,201204,102,27919,446,1.597,1.733
2236,1207,Region 7,201205,96,26101,600,2.299,2.519
2237,1207,Region 7,201206,90,26196,699,2.668,2.796
2238,1207,Region 7,201207,76,22736,627,2.758,2.899
2239,1207,Region 8,201140,109,48192,496,1.029,1.036
2240,1207,Region 8,201141,122,52934,523,0.988,0.868
2241,1207,Region 8,201142,125,53752,514,0.956,0.861
2242,1207,Region 8,201143,123,53072,532,1.002,0.91
2243,1207,Region 8,201144,125,51939,590,1.136,0.98
2244,1207,Region 8,201145,124,51894,595,1.147,0.997
2245,1207,Region 8,201146,122,53286,611,1.147,1.056
2246,1207,Region 8,201147,126,43471,577,1.327,1.091
2247,1207,Region 8,201148,122,52120,564,1.082,0.994
2248,1207,Region 8,201149,123,50860,539,1.06,0.964
2249,1207,Region 8,201150,122,51927,607,1.169,1.05
2250,1207,Region 8,201151,121,46555,561,1.205,1.079
2251,1207,Region 8,201152,117,43896,591,1.346,1.153
2252,1207,Region 8,201201,119,48899,629,1.286,1.1
2253,1207,Region 8,201202,121,53261,699,1.312,1.165
2254,1207,Region 8,201203,121,50976,677,1.328,1.19
2255,1207,Region 8,201204,117,53262,816,1.532,1.367
2256,1207,Region 8,201205,117,51932,977,1.881,1.603
2257,1207,Region 8,201206,112,50037,958,1.915,1.679
2258,1207,Region 8,201207,107,47921,970,2.024,1.712
2259,1207,Region 9,201140,204,80232,773,0.963,1.338
2260,1207,Region 9,201141,211,89298,906,1.015,1.581
2261,1207,Region 9,201142,207,84598,1043,1.233,1.836
2262,1207,Region 9,201143,211,85576,1087,1.27,1.772
2263,1207,Region 9,201144,213,77929,1209,1.551,1.99
2264,1207,Region 9,201145,214,82031,1100,1.341,1.772
2265,1207,Region 9,201146,209,87840,1356,1.544,2.136
2266,1207,Region 9,201147,213,68351,946,1.384,2.05
2267,1207,Region 9,201148,210,78721,859,1.091,1.295
2268,1207,Region 9,201149,211,73866,1211,1.639,2.204
2269,1207,Region 9,201150,213,77204,1310,1.697,2.507
2270,1207,Region 9,201151,204,59988,1183,1.972,3.004
2271,1207,Region 9,201152,200,53798,1110,2.063,3.608
2272,1207,Region 9,201201,195,58704,1210,2.061,2.936
2273,1207,Region 9,201202,197,70549,1236,1.752,2.477
2274,1207,Region 9,201203,195,66801,1218,1.823,2.354
2275,1207,Region 9,201204,189,74829,1568,2.095,3.059
2276,1207,Region 9,201205,189,67298,1774,2.636,3.367
2277,1207,Region 9,201206,170,62031,1576,2.541,3.142
2278,1207,Region 9,201207,126,39597,732,1.849,2.211
2279,1207,Region 10,201140,43,13264,110,0.829,0.449
2280,1207,Region 10,201141,47,12878,126,0.978,0.715
2281,1207,Region 10,201142,48,13781,109,0.791,0.543
2282,1207,Region 10,201143,52,14456,135,0.934,0.715
2283,1207,Region 10,201144,51,13173,154,1.169,0.961
2284,1207,Region 10,201145,47,13023,136,1.044,0.774
2285,1207,Region 10,201146,47,13182,161,1.221,0.919
2286,1207,Region 10,201147,49,9498,119,1.253,1.275
2287,1207,Region 10,201148,49,13785,167,1.211,0.836
2288,1207,Region 10,201149,49,13357,121,0.906,0.62
2289,1207,Region 10,201150,46,10962,158,1.441,1.26
2290,1207,Region 10,201151,47,9518,137,1.439,1.597
2291,1207,Region 10,201152,49,8475,163,1.923,2.002
2292,1207,Region 10,201201,47,9965,149,1.495,1.605
2293,1207,Region 10,201202,45,11730,126,1.074,0.983
2294,1207,Region 10,201203,44,9847,150,1.523,1.494
2295,1207,Region 10,201204,45,11275,195,1.729,1.433
2296,1207,Region 10,201205,47,11807,220,1.863,1.97
2297,1207,Region 10,201206,42,11426,185,1.619,1.688
2298,1207,Region 10,201207,37,9323,206,2.21,2.14
2299,1208,National,201140,1799,755553,8761,1.16,1.119
2300,1208,National,201141,1835,773772,9230,1.193,1.155
2301,1208,National,201142,1853,771426,9364,1.214,1.244
2302,1208,National,201143,1849,769177,9669,1.257,1.254
2303,1208,National,201144,1870,763973,10659,1.395,1.394
2304,1208,National,201145,1885,777621,10913,1.403,1.372
2305,1208,National,201146,1840,779465,11019,1.414,1.429
2306,1208,National,201147,1859,618602,9850,1.592,1.541
2307,1208,National,201148,1846,761347,10798,1.418,1.297
2308,1208,National,201149,1837,715475,10513,1.469,1.454
2309,1208,National,201150,1804,705839,11447,1.622,1.628
2310,1208,National,201151,1782,624135,11290,1.809,1.832
2311,1208,National,201152,1753,567891,11787,2.076,2.118
2312,1208,National,201201,1801,651873,11273,1.729,1.733
2313,1208,National,201202,1787,714858,10827,1.515,1.536
2314,1208,National,201203,1798,693234,11595,1.673,1.63
2315,1208,National,201204,1787,751808,12732,1.694,1.757
2316,1208,National,201205,1756,733268,13884,1.893,1.945
2317,1208,National,201206,1691,726456,13842,1.905,1.92
2318,1208,National,201207,1594,690038,13956,2.022,1.941
2319,1208,National,201208,1315,583414,11755,2.015,1.944
2320,1208,Region 1,201140,148,50977,280,0.549,0.446
2321,1208,Region 1,201141,153,49158,401,0.816,0.699
2322,1208,Region 1,201142,157,55219,381,0.69,0.638
2323,1208,Region 1,201143,157,55737,432,0.775,0.681
2324,1208,Region 1,201144,155,55082,450,0.817,0.688
2325,1208,Region 1,201145,160,57355,471,0.821,0.733
2326,1208,Region 1,201146,157,58653,390,0.665,0.591
2327,1208,Region 1,201147,152,37901,335,0.884,0.679
2328,1208,Region 1,201148,156,57676,431,0.747,0.628
2329,1208,Region 1,201149,151,52505,377,0.718,0.632
2330,1208,Region 1,201150,157,53104,447,0.842,0.792
2331,1208,Region 1,201151,160,45146,447,0.99,0.868
2332,1208,Region 1,201152,150,34543,406,1.175,1.004
2333,1208,Region 1,201201,158,43042,417,0.969,0.926
2334,1208,Region 1,201202,154,47988,453,0.944,0.822
2335,1208,Region 1,201203,153,46017,433,0.941,0.861
2336,1208,Region 1,201204,149,52899,483,0.913,0.837
2337,1208,Region 1,201205,147,52948,446,0.842,0.769
2338,1208,Region 1,201206,148,52618,438,0.832,0.823
2339,1208,Region 1,201207,144,50656,433,0.855,0.907
2340,1208,Region 1,201208,110,32958,354,1.074,1.12
2341,1208,Region 2,201140,204,119254,1347,1.13,0.835
2342,1208,Region 2,201141,202,118687,1550,1.306,0.87
2343,1208,Region 2,201142,195,116046,1494,1.287,0.855
2344,1208,Region 2,201143,191,114426,1476,1.29,0.835
2345,1208,Region 2,201144,198,117205,1770,1.51,1.043
2346,1208,Region 2,201145,199,119299,1908,1.599,1.001
2347,1208,Region 2,201146,189,118787,1883,1.585,1.066
2348,1208,Region 2,201147,188,100600,1963,1.951,1.195
2349,1208,Region 2,201148,184,117140,2283,1.949,1.213
2350,1208,Region 2,201149,193,118344,2332,1.971,1.258
2351,1208,Region 2,201150,192,117824,2304,1.955,1.201
2352,1208,Region 2,201151,192,107319,2335,2.176,1.105
2353,1208,Region 2,201152,179,98169,2270,2.312,1.114
2354,1208,Region 2,201201,194,110526,2232,2.019,1.217
2355,1208,Region 2,201202,189,110619,1764,1.595,0.977
2356,1208,Region 2,201203,205,110582,2208,1.997,1.159
2357,1208,Region 2,201204,202,115955,2153,1.857,1.059
2358,1208,Region 2,201205,200,115039,2142,1.862,1.09
2359,1208,Region 2,201206,182,110070,2076,1.886,1.03
2360,1208,Region 2,201207,169,108923,2120,1.946,1.072
2361,1208,Region 2,201208,125,101365,2280,2.249,1.385
2362,1208,Region 3,201140,221,113765,1340,1.178,1.157
2363,1208,Region 3,201141,227,115344,1424,1.235,1.177
2364,1208,Region 3,201142,224,119664,1415,1.182,1.102
2365,1208,Region 3,201143,225,116377,1508,1.296,1.251
2366,1208,Region 3,201144,231,114845,1546,1.346,1.283
2367,1208,Region 3,201145,234,117628,1681,1.429,1.379
2368,1208,Region 3,201146,226,115830,1646,1.421,1.413
2369,1208,Region 3,201147,228,97638,1473,1.509,1.57
2370,1208,Region 3,201148,224,113067,1728,1.528,1.478
2371,1208,Region 3,201149,228,111003,1549,1.395,1.34
2372,1208,Region 3,201150,216,109061,1666,1.528,1.489
2373,1208,Region 3,201151,217,100900,1657,1.642,1.778
2374,1208,Region 3,201152,219,99159,1904,1.92,2.084
2375,1208,Region 3,201201,221,104938,1757,1.674,1.692
2376,1208,Region 3,201202,216,108471,1473,1.358,1.461
2377,1208,Region 3,201203,218,105872,1593,1.505,1.496
2378,1208,Region 3,201204,217,113915,1581,1.388,1.378
2379,1208,Region 3,201205,212,109168,1671,1.531,1.445
2380,1208,Region 3,201206,208,110841,1539,1.388,1.397
2381,1208,Region 3,201207,195,106352,1691,1.59,1.567
2382,1208,Region 3,201208,180,102143,1510,1.478,1.385
2383,1208,Region 4,201140,347,139242,1731,1.243,1.116
2384,1208,Region 4,201141,345,143430,1798,1.254,1.136
2385,1208,Region 4,201142,358,139756,1781,1.274,1.245
2386,1208,Region 4,201143,358,134643,1787,1.327,1.274
2387,1208,Region 4,201144,346,135907,2008,1.477,1.516
2388,1208,Region 4,201145,368,143635,2229,1.552,1.515
2389,1208,Region 4,201146,354,137578,2010,1.461,1.41
2390,1208,Region 4,201147,365,113161,1931,1.706,1.663
2391,1208,Region 4,201148,363,139305,1907,1.369,1.298
2392,1208,Region 4,201149,347,120584,2001,1.659,1.685
2393,1208,Region 4,201150,345,118623,2128,1.794,1.726
2394,1208,Region 4,201151,332,102408,2255,2.202,2.017
2395,1208,Region 4,201152,339,92241,2422,2.626,2.298
2396,1208,Region 4,201201,344,115137,2063,1.792,1.65
2397,1208,Region 4,201202,344,134352,2222,1.654,1.522
2398,1208,Region 4,201203,346,128747,2339,1.817,1.747
2399,1208,Region 4,201204,345,139260,2575,1.849,1.756
2400,1208,Region 4,201205,348,142910,2889,2.022,1.87
2401,1208,Region 4,201206,336,137921,2945,2.135,1.954
2402,1208,Region 4,201207,320,132643,3029,2.284,2.166
2403,1208,Region 4,201208,274,107683,1909,1.773,1.81
2404,1208,Region 5,201140,272,97022,1109,1.143,0.929
2405,1208,Region 5,201141,275,99132,1084,1.093,0.925
2406,1208,Region 5,201142,278,95540,1067,1.117,1.021
2407,1208,Region 5,201143,277,97081,1044,1.075,0.967
2408,1208,Region 5,201144,283,97288,1156,1.188,1.06
2409,1208,Region 5,201145,282,95273,1120,1.176,1.091
2410,1208,Region 5,201146,280,95613,1094,1.144,0.995
2411,1208,Region 5,201147,282,73268,1039,1.418,1.22
2412,1208,Region 5,201148,281,94074,1067,1.134,1.024
2413,1208,Region 5,201149,276,89619,927,1.034,0.954
2414,1208,Region 5,201150,267,81133,1015,1.251,1.112
2415,1208,Region 5,201151,262,74518,1050,1.409,1.229
2416,1208,Region 5,201152,262,67256,1245,1.851,1.526
2417,1208,Region 5,201201,267,75215,1051,1.397,1.164
2418,1208,Region 5,201202,269,87251,1123,1.287,1.143
2419,1208,Region 5,201203,264,83339,1127,1.352,1.165
2420,1208,Region 5,201204,263,89839,1257,1.399,1.238
2421,1208,Region 5,201205,245,84353,1415,1.677,1.362
2422,1208,Region 5,201206,238,83411,1356,1.626,1.391
2423,1208,Region 5,201207,224,79473,1544,1.943,1.551
2424,1208,Region 5,201208,183,65460,1372,2.096,1.742
2425,1208,Region 6,201140,155,68436,1352,1.976,1.864
2426,1208,Region 6,201141,154,67306,1207,1.793,1.669
2427,1208,Region 6,201142,162,68083,1376,2.021,1.944
2428,1208,Region 6,201143,153,69348,1388,2.001,1.872
2429,1208,Region 6,201144,164,72770,1472,2.023,1.866
2430,1208,Region 6,201145,154,69223,1420,2.051,2.007
2431,1208,Region 6,201146,155,70877,1644,2.32,2.239
2432,1208,Region 6,201147,153,55197,1296,2.348,2.149
2433,1208,Region 6,201148,152,67063,1510,2.252,2.162
2434,1208,Region 6,201149,154,59078,1239,2.097,1.998
2435,1208,Region 6,201150,148,63343,1471,2.322,2.145
2436,1208,Region 6,201151,146,58184,1380,2.372,2.249
2437,1208,Region 6,201152,139,52053,1297,2.492,2.302
2438,1208,Region 6,201201,156,62978,1434,2.277,2.131
2439,1208,Region 6,201202,149,63537,1371,2.158,2.081
2440,1208,Region 6,201203,149,64174,1444,2.25,2.196
2441,1208,Region 6,201204,152,69920,1630,2.331,2.362
2442,1208,Region 6,201205,144,67693,1693,2.501,2.593
2443,1208,Region 6,201206,146,72069,1919,2.663,2.708
2444,1208,Region 6,201207,136,69400,2109,3.039,3.092
2445,1208,Region 6,201208,115,57905,1751,3.024,3.187
